neuron_id,oscillation,mean_angle,var,p,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst
1476,theta,2.31,0.93,0.19,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.9325047855627548,0.7414618850597171
1477,delta,-2.5,0.58,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,66.35141942147459,,0.7494225145720821
1477,theta,1.45,0.93,0.31,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,66.35141942147459,,0.7494225145720821
1478,delta,-2.92,0.26,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,
1478,theta,-0.07,0.78,0.85,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,,,
1479,delta,-3.04,0.71,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,69.03309660092961,1.142074892323749,0.8597208907929416
1479,theta,1.95,0.96,0.25,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,69.03309660092961,1.142074892323749,0.8597208907929416
1480,delta,1.19,0.87,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,56.54396909612464,0.9625556191209034,0.8018679583907586
1480,theta,2.43,0.93,0.06,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,56.54396909612464,0.9625556191209034,0.8018679583907586
1481,delta,2.27,0.91,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,71.84427907900121,1.3862323801255862,0.8739007672601893
1481,theta,2.54,0.94,0.13,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,71.84427907900121,1.3862323801255862,0.8739007672601893
1482,delta,2.37,0.96,0.09,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.68266575917514,1.3202375037783096,0.5880751036385174
1482,theta,1.22,0.94,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.68266575917514,1.3202375037783096,0.5880751036385174
1483,delta,3.06,0.83,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,67.59798489944941,2.981586135281753,0.923387026
1483,theta,0.96,0.92,0.01,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,67.59798489944941,2.981586135281753,0.923387026
1484,delta,2.68,0.87,0.03,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,52.17845261924978,1.235486708222157,0.9449522337380916
1484,theta,2.49,0.93,0.35,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,52.17845261924978,1.235486708222157,0.9449522337380916
1485,delta,2.96,0.89,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,77.16786103043992,0.6901664067891908,1.0926118361860988
1485,theta,1.31,0.94,0.15,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,77.16786103043992,0.6901664067891908,1.0926118361860988
1486,delta,2.07,0.89,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.95367887734025,1.375219351415352,0.6920731649534915
1486,theta,1.88,0.95,0.31,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,61.95367887734025,1.375219351415352,0.6920731649534915
1487,delta,2.61,0.99,0.74,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,43.646569705409945,1.4051634059130875,0.9550221474805722
1487,theta,2.21,0.97,0.38,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,43.646569705409945,1.4051634059130875,0.9550221474805722
1488,delta,-3.09,0.9,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,67.38104272049594,1.2255430403907217,0.9758123520269724
1488,theta,1.66,0.99,0.93,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,67.38104272049594,1.2255430403907217,0.9758123520269724
1489,delta,-2.92,0.91,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.9063183217604858,0.7756669943713812
1489,theta,0.73,0.95,0.37,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,,0.9063183217604858,0.7756669943713812
1490,delta,2.77,0.77,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,66.04885380809819,0.8384679792572327,0.6903592875869315
1490,theta,0.55,0.94,0.35,hamilton_08,citalopram_continuation,HAMILTON,CIT,SR,66.04885380809819,0.8384679792572327,0.6903592875869315
1491,delta,-3.06,0.72,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,65.40600348460961,1.228967113466659,1.0418994144267746
1491,theta,2.27,0.9,0.0,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,65.40600348460961,1.228967113466659,1.0418994144267746
1492,delta,0.53,0.79,0.84,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,22.354560211440685,,1.7138240330467167
1492,theta,1.1,0.18,0.41,hamilton_08,citalopram_continuation,HAMILTON,CIT,SIR,22.354560211440685,,1.7138240330467167
1493,delta,0.26,0.97,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SR,,4.392851737320083,0.26274095127571
1493,theta,1.83,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,,4.392851737320083,0.26274095127571
1494,delta,0.24,0.97,0.01,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.48245021881704,7.598271440545897,0.5640089387162681
1494,theta,2.74,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.48245021881704,7.598271440545897,0.5640089387162681
1495,delta,-1.65,0.97,0.07,hamilton_19,chronic_saline,HAMILTON,SAL,SR,78.47060540500516,2.982216502198749,0.3721237672211281
1495,theta,1.65,0.97,0.07,hamilton_19,chronic_saline,HAMILTON,SAL,SR,78.47060540500516,2.982216502198749,0.3721237672211281
1496,delta,-2.34,0.96,0.15,hamilton_19,chronic_saline,HAMILTON,SAL,SR,77.45227149516887,2.781342885961596,0.4061588479054194
1496,theta,1.92,0.96,0.08,hamilton_19,chronic_saline,HAMILTON,SAL,SR,77.45227149516887,2.781342885961596,0.4061588479054194
1497,delta,0.14,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.81473106946564,5.144969572979966,0.2905397368014057
1497,theta,2.16,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.81473106946564,5.144969572979966,0.2905397368014057
1498,delta,-0.18,0.92,0.05,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,61.98572051328517,0.6085391253738004,0.8261467415133916
1498,theta,2.72,0.93,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,61.98572051328517,0.6085391253738004,0.8261467415133916
1499,delta,-1.12,0.98,0.84,hamilton_19,chronic_saline,HAMILTON,SAL,SR,59.88270533122241,2.084083775021871,0.4329573448711484
1499,theta,3.08,0.93,0.09,hamilton_19,chronic_saline,HAMILTON,SAL,SR,59.88270533122241,2.084083775021871,0.4329573448711484
1500,delta,-0.1,0.99,0.61,hamilton_19,chronic_saline,HAMILTON,SAL,SR,68.81117829619498,3.5354014246088004,0.8623149967381436
1500,theta,2.09,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,68.81117829619498,3.5354014246088004,0.8623149967381436
1501,delta,2.31,0.94,0.29,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.7006683859714,0.9763576494568228,0.7966076868309453
1501,theta,1.8,0.91,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.7006683859714,0.9763576494568228,0.7966076868309453
1502,delta,0.51,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,63.44153029059365,4.624536049122551,0.5698165740482144
1502,theta,2.03,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,63.44153029059365,4.624536049122551,0.5698165740482144
1503,delta,1.08,0.9,0.13,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,69.55688490261659,,1.1015527561607006
1503,theta,2.28,0.94,0.4,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,69.55688490261659,,1.1015527561607006
1504,delta,0.38,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,61.824380452644135,9.004895422201447,0.2407074425556085
1504,theta,2.31,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,61.824380452644135,9.004895422201447,0.2407074425556085
1505,delta,3.06,0.96,0.08,hamilton_19,chronic_saline,HAMILTON,SAL,SR,48.58948065272469,2.28835089697976,0.310563871859613
1505,theta,2.84,0.87,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,48.58948065272469,2.28835089697976,0.310563871859613
1507,delta,-2.49,0.96,0.15,hamilton_19,chronic_saline,HAMILTON,SAL,SR,79.40801107448524,2.020890217823966,0.6639386822917108
1507,theta,2.06,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,79.40801107448524,2.020890217823966,0.6639386822917108
1509,delta,-0.2,0.96,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SR,54.06560077632236,4.698044383096441,0.6492137821646148
1509,theta,1.86,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,54.06560077632236,4.698044383096441,0.6492137821646148
1510,delta,0.29,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,49.92928113060586,11.832574939726827,0.6980141320035966
1510,theta,1.99,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,49.92928113060586,11.832574939726827,0.6980141320035966
1511,delta,0.87,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,50.86392490250074,4.506502803055214,0.6386039968159247
1511,theta,2.12,0.92,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,50.86392490250074,4.506502803055214,0.6386039968159247
1512,delta,0.91,0.98,0.66,hamilton_19,chronic_saline,HAMILTON,SAL,SR,39.03223166320112,5.14520732846804,0.4342306421785405
1512,theta,2.25,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,39.03223166320112,5.14520732846804,0.4342306421785405
1513,delta,0.14,0.96,0.07,hamilton_19,chronic_saline,HAMILTON,SAL,SR,69.00960763702048,2.924906487585554,0.2636900617413638
1513,theta,2.28,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,69.00960763702048,2.924906487585554,0.2636900617413638
1514,delta,-0.33,0.98,0.51,hamilton_19,chronic_saline,HAMILTON,SAL,SR,50.37301694213431,2.809697750533616,0.6326660846352694
1514,theta,2.48,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,50.37301694213431,2.809697750533616,0.6326660846352694
1515,delta,0.73,0.96,0.05,hamilton_19,chronic_saline,HAMILTON,SAL,SR,66.07958652095053,2.174246174607311,0.676869887461101
1515,theta,2.07,0.95,0.02,hamilton_19,chronic_saline,HAMILTON,SAL,SR,66.07958652095053,2.174246174607311,0.676869887461101
1516,delta,-1.41,0.95,0.07,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,27.44078914372868,1.33926858774352,0.7665432792338724
1516,theta,0.53,0.91,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,27.44078914372868,1.33926858774352,0.7665432792338724
1517,delta,-1.7,0.94,0.02,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,29.48774302913705,1.5770373336578538,0.9078145847107326
1517,theta,2.07,0.95,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,29.48774302913705,1.5770373336578538,0.9078145847107326
1519,delta,-1.95,0.97,0.13,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.13976002667769,3.5739486634348387,0.6608478890458317
1519,theta,2.26,0.92,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.13976002667769,3.5739486634348387,0.6608478890458317
1521,delta,-1.86,0.71,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,30.655398993032577,0.6594058624951102,0.9067011361055632
1521,theta,2.97,0.83,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,30.655398993032577,0.6594058624951102,0.9067011361055632
1522,delta,-0.08,0.95,0.68,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,20.978759092573,0.6070167805782638,0.9747019575936238
1522,theta,-2.32,0.97,0.82,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,20.978759092573,0.6070167805782638,0.9747019575936238
1523,delta,-1.22,0.96,0.01,hamilton_19,chronic_saline,HAMILTON,SAL,SR,40.24933692960127,4.703434833799509,0.5772710389928977
1523,theta,2.18,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,40.24933692960127,4.703434833799509,0.5772710389928977
1524,delta,-1.85,0.81,0.35,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,,0.5453801754306208,1.0147249778693472
1524,theta,2.25,0.86,0.2,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,,0.5453801754306208,1.0147249778693472
1525,delta,-2.58,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.32949428970917,1.2502741188058637,0.859170893966499
1525,theta,1.76,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.32949428970917,1.2502741188058637,0.859170893966499
1526,delta,-0.32,0.98,0.15,hamilton_19,chronic_saline,HAMILTON,SAL,FF,25.25796293104676,10.54728837811212,0.4719579980714234
1526,theta,2.43,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,25.25796293104676,10.54728837811212,0.4719579980714234
1527,delta,-2.23,0.81,0.15,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,21.37766293223813,,0.8825564770081893
1527,theta,2.45,0.95,0.55,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,21.37766293223813,,0.8825564770081893
1528,delta,2.45,0.94,0.95,hamilton_19,chronic_saline,HAMILTON,SAL,SR,,0.7767090836127323,0.5102680768217149
1528,theta,1.73,0.54,0.05,hamilton_19,chronic_saline,HAMILTON,SAL,SR,,0.7767090836127323,0.5102680768217149
1529,delta,0.09,0.91,0.2,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.74174393546352,1.867209511627535,0.5569525952320945
1529,theta,2.02,0.95,0.6,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.74174393546352,1.867209511627535,0.5569525952320945
1530,delta,-2.89,0.9,0.01,hamilton_19,chronic_saline,HAMILTON,SAL,SR,71.86609733631562,0.85517648239886,0.6527193884308102
1530,theta,2.38,0.96,0.35,hamilton_19,chronic_saline,HAMILTON,SAL,SR,71.86609733631562,0.85517648239886,0.6527193884308102
1531,delta,0.1,0.99,0.84,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.114590738999,1.699785064771677,0.6205197119497998
1531,theta,2.38,0.94,0.01,hamilton_19,chronic_saline,HAMILTON,SAL,SR,72.114590738999,1.699785064771677,0.6205197119497998
1532,delta,0.01,0.97,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SR,61.70918516193532,4.356617601976138,0.2001540356486431
1532,theta,2.12,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,61.70918516193532,4.356617601976138,0.2001540356486431
1533,delta,-0.54,0.97,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,21.47843906465701,17.62250015557136,0.1598738951842582
1533,theta,2.12,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,21.47843906465701,17.62250015557136,0.1598738951842582
1534,delta,0.6,0.98,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,35.03265603677804,,0.4107602226841087
1534,theta,2.11,0.94,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,35.03265603677804,,0.4107602226841087
1535,delta,-2.18,0.89,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,24.0265178038798,3.1283744900565047,0.7838822190547707
1535,theta,2.55,0.97,0.1,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,24.0265178038798,3.1283744900565047,0.7838822190547707
1536,delta,1.05,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,42.40583247358711,7.65322568864938,0.7531853455196774
1536,theta,2.15,0.92,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,42.40583247358711,7.65322568864938,0.7531853455196774
1537,delta,-2.0,0.86,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,35.52774547622913,2.5525861985471936,0.6698637347506224
1537,theta,2.03,0.97,0.19,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,35.52774547622913,2.5525861985471936,0.6698637347506224
1538,delta,-1.84,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,39.70546166458018,2.2907964683102224,0.872108515858351
1538,theta,2.4,0.96,0.04,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,39.70546166458018,2.2907964683102224,0.872108515858351
1540,delta,0.55,0.96,0.02,hamilton_19,chronic_saline,HAMILTON,SAL,SR,68.42442613299738,3.3298096900196623,0.275462226871457
1540,theta,2.29,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,68.42442613299738,3.3298096900196623,0.275462226871457
1541,delta,1.01,0.97,0.07,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.57660526691657,4.273869888629764,0.4036425920700275
1541,theta,2.17,0.96,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SR,58.57660526691657,4.273869888629764,0.4036425920700275
1542,delta,-2.41,0.98,0.64,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,75.30799645448911,0.94153185623238,0.989037497151168
1542,theta,2.13,0.93,0.01,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,75.30799645448911,0.94153185623238,0.989037497151168
1543,delta,-1.76,0.93,0.12,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,26.005858134977203,,0.8696712532916263
1543,theta,0.89,0.89,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,26.005858134977203,,0.8696712532916263
1544,delta,2.98,0.73,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.675336491831985,0.6379396910718009,1.143121237948784
1544,theta,2.0,0.86,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,23.675336491831985,0.6379396910718009,1.143121237948784
1545,delta,-0.84,0.0,0.51,hamilton_19,chronic_saline,HAMILTON,SAL,FF,14.679412437158064,,
1545,theta,2.03,0.73,0.87,hamilton_19,chronic_saline,HAMILTON,SAL,FF,14.679412437158064,,
1547,delta,-0.66,0.92,0.41,hamilton_19,chronic_saline,HAMILTON,SAL,SR,56.808352179569965,1.3067644240372092,0.6900635104549663
1547,theta,3.05,0.9,0.03,hamilton_19,chronic_saline,HAMILTON,SAL,SR,56.808352179569965,1.3067644240372092,0.6900635104549663
1548,delta,-2.91,0.98,0.7,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,48.7048366506817,1.588079760494086,0.9420833709745944
1548,theta,2.68,0.94,0.16,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,48.7048366506817,1.588079760494086,0.9420833709745944
1550,delta,0.2,0.93,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,43.33785151281363,22.999485552506577,0.5151417250817408
1550,theta,2.3,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,43.33785151281363,22.999485552506577,0.5151417250817408
1551,delta,-0.43,0.98,0.04,hamilton_19,chronic_saline,HAMILTON,SAL,FF,48.96215084016848,15.540573413268508,0.5930984147702545
1551,theta,2.28,0.95,0.0,hamilton_19,chronic_saline,HAMILTON,SAL,FF,48.96215084016848,15.540573413268508,0.5930984147702545
1552,delta,-2.42,0.88,0.08,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,58.56917169515887,,1.0780605486486463
1552,theta,2.37,0.92,0.3,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,58.56917169515887,,1.0780605486486463
1553,delta,-0.74,0.96,0.84,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,,,1.029874446594858
1553,theta,1.83,0.94,0.55,hamilton_19,chronic_saline,HAMILTON,SAL,SIR,,,1.029874446594858
1554,delta,-0.28,0.96,0.17,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,59.00293029019727,1.7387582591017263,0.6600104837393626
1554,theta,2.36,0.97,0.52,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,59.00293029019727,1.7387582591017263,0.6600104837393626
1556,delta,-0.07,0.96,0.02,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,69.17556819797363,2.887454667211501,0.8306805014516322
1556,theta,2.47,0.93,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,69.17556819797363,2.887454667211501,0.8306805014516322
1557,delta,-0.04,0.96,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,54.72412104947628,4.014599263907436,0.4206852806405168
1557,theta,2.44,0.96,0.09,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,54.72412104947628,4.014599263907436,0.4206852806405168
1558,delta,-0.7,0.96,0.11,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,39.3425887315139,1.3186358329224397,0.9005002281032162
1558,theta,-1.89,0.95,0.35,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,39.3425887315139,1.3186358329224397,0.9005002281032162
1559,delta,-0.37,0.98,0.29,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,55.12733498425712,2.4127046675480983,0.2774545670442698
1559,theta,2.94,0.93,0.01,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,55.12733498425712,2.4127046675480983,0.2774545670442698
1560,delta,-0.24,0.97,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,39.55161505007865,6.388083756573138,0.3560359412231946
1560,theta,2.72,0.92,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,39.55161505007865,6.388083756573138,0.3560359412231946
1562,delta,-0.56,0.98,0.28,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,55.01662518841962,2.858497651372911,0.2324293450504577
1562,theta,-2.87,0.92,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,55.01662518841962,2.858497651372911,0.2324293450504577
1563,delta,0.53,0.98,0.62,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,50.57055613917615,1.513143725047606,0.9098095250256608
1563,theta,3.11,0.94,0.14,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,50.57055613917615,1.513143725047606,0.9098095250256608
1564,delta,-0.64,0.97,0.08,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,63.37315738045163,1.8641538745788884,0.662866949590258
1564,theta,2.72,0.91,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,63.37315738045163,1.8641538745788884,0.662866949590258
1565,delta,-0.15,0.97,0.02,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,24.68479394014872,4.803834239651678,0.4431140733882
1565,theta,2.83,0.91,0.03,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,24.68479394014872,4.803834239651678,0.4431140733882
1567,delta,2.87,0.97,0.66,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,35.11868942896734,0.5445776711823351,0.9879223134609054
1567,theta,-2.23,0.97,0.87,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,35.11868942896734,0.5445776711823351,0.9879223134609054
1568,delta,1.02,0.99,0.94,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,38.65416489873732,1.225284014543602,0.91731481726131
1568,theta,2.25,0.92,0.1,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,38.65416489873732,1.225284014543602,0.91731481726131
1569,delta,-0.83,0.98,0.24,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,57.12922533835192,3.3553660977045183,0.7979080682358566
1569,theta,2.94,0.95,0.03,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,57.12922533835192,3.3553660977045183,0.7979080682358566
1570,delta,0.2,0.97,0.11,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,49.93135624560245,2.2316975441182865,0.3607365357380739
1570,theta,-2.65,0.92,0.01,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,49.93135624560245,2.2316975441182865,0.3607365357380739
1571,delta,1.85,0.17,0.33,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,,,
1571,theta,1.41,0.0,0.56,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,,,
1572,delta,-0.3,0.98,0.14,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,60.33585058931584,5.243033810444449,0.7761329167814335
1572,theta,2.88,0.93,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,60.33585058931584,5.243033810444449,0.7761329167814335
1573,delta,-0.42,0.98,0.03,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,64.7971599915555,5.411094050014483,0.798325977621921
1573,theta,2.65,0.95,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,64.7971599915555,5.411094050014483,0.798325977621921
1574,delta,-1.44,0.99,0.8,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,69.36495160435996,1.4271353359233103,0.8120455935787178
1574,theta,2.32,0.96,0.08,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,69.36495160435996,1.4271353359233103,0.8120455935787178
1575,delta,0.14,0.98,0.56,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,66.903715030326,2.023972621248163,0.7149625102212933
1575,theta,3.04,0.95,0.1,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,66.903715030326,2.023972621248163,0.7149625102212933
1576,delta,-1.94,0.28,0.27,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,,,
1576,theta,-0.73,0.83,0.77,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,,,
1577,delta,-0.64,0.98,0.26,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,64.45094648957524,2.1727863388928905,0.3476335818975929
1577,theta,2.55,0.93,0.01,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,64.45094648957524,2.1727863388928905,0.3476335818975929
1578,delta,2.68,0.87,0.04,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,23.013642646675947,2.294662232468782,0.7320801749612249
1578,theta,0.49,0.94,0.03,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,23.013642646675947,2.294662232468782,0.7320801749612249
1579,delta,-0.08,0.96,0.34,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,55.04949727382308,0.617725693717305,0.836229455444961
1579,theta,-1.38,0.94,0.48,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,55.04949727382308,0.617725693717305,0.836229455444961
1580,delta,3.03,0.96,0.51,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,27.289129637062928,0.5414042026226428,1.0596515066854169
1580,theta,-2.99,0.97,0.74,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,27.289129637062928,0.5414042026226428,1.0596515066854169
1581,delta,-1.38,0.99,0.41,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,32.17279112269337,3.938330471760473,0.4110652487321905
1581,theta,2.88,0.95,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,32.17279112269337,3.938330471760473,0.4110652487321905
1582,delta,-0.13,0.97,0.18,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,61.26485012319816,1.492122872693164,0.2391249429883369
1582,theta,2.86,0.91,0.01,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,61.26485012319816,1.492122872693164,0.2391249429883369
1584,delta,-0.42,0.97,0.13,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,47.58771830398689,1.3412982701147196,0.8628154858802252
1584,theta,-2.78,0.91,0.04,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,47.58771830398689,1.3412982701147196,0.8628154858802252
1585,delta,-1.22,0.99,0.95,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,50.6172090666696,0.773054575205937,0.465188262706623
