timepoint_s,cluster,quality,session_name
1014.0,sw,good,hamilton_01
1016.0,sw,good,hamilton_01
1018.0,sw,good,hamilton_01
1020.0,sw,good,hamilton_01
1022.0,sw,good,hamilton_01
1024.0,sw,good,hamilton_01
1026.0,sw,good,hamilton_01
1028.0,sw,good,hamilton_01
1030.0,sw,good,hamilton_01
1032.0,sw,good,hamilton_01
1034.0,sw,good,hamilton_01
1036.0,sw,good,hamilton_01
1038.0,sw,good,hamilton_01
1040.0,sw,good,hamilton_01
1042.0,sw,good,hamilton_01
1044.0,sw,good,hamilton_01
1046.0,sw,good,hamilton_01
1048.0,sw,good,hamilton_01
1050.0,sw,good,hamilton_01
1052.0,sw,good,hamilton_01
1054.0,sw,good,hamilton_01
1056.0,sw,good,hamilton_01
1058.0,sw,good,hamilton_01
1060.0,sw,good,hamilton_01
1062.0,sw,good,hamilton_01
1064.0,sw,good,hamilton_01
1066.0,sw,good,hamilton_01
1068.0,sw,good,hamilton_01
1070.0,sw,good,hamilton_01
1072.0,sw,good,hamilton_01
1074.0,sw,good,hamilton_01
1076.0,sw,good,hamilton_01
1078.0,sw,good,hamilton_01
1080.0,sw,good,hamilton_01
1082.0,sw,good,hamilton_01
1084.0,sw,good,hamilton_01
1086.0,sw,good,hamilton_01
1088.0,sw,good,hamilton_01
1090.0,sw,good,hamilton_01
1092.0,sw,good,hamilton_01
1094.0,sw,good,hamilton_01
1096.0,sw,good,hamilton_01
1098.0,sw,good,hamilton_01
1100.0,sw,good,hamilton_01
1102.0,sw,good,hamilton_01
1104.0,sw,good,hamilton_01
1106.0,sw,good,hamilton_01
1108.0,sw,good,hamilton_01
1110.0,sw,good,hamilton_01
1112.0,sw,good,hamilton_01
1114.0,sw,good,hamilton_01
1116.0,sw,good,hamilton_01
1118.0,sw,good,hamilton_01
1120.0,sw,good,hamilton_01
1122.0,sw,good,hamilton_01
1124.0,sw,good,hamilton_01
1126.0,sw,good,hamilton_01
1128.0,sw,good,hamilton_01
1130.0,sw,good,hamilton_01
1132.0,sw,good,hamilton_01
1134.0,sw,good,hamilton_01
1136.0,sw,good,hamilton_01
1138.0,sw,good,hamilton_01
1140.0,sw,good,hamilton_01
1142.0,sw,good,hamilton_01
1144.0,sw,good,hamilton_01
1146.0,sw,good,hamilton_01
1148.0,sw,good,hamilton_01
1150.0,sw,good,hamilton_01
1152.0,sw,good,hamilton_01
1154.0,sw,good,hamilton_01
1156.0,sw,good,hamilton_01
1158.0,sw,good,hamilton_01
1160.0,sw,good,hamilton_01
1162.0,sw,good,hamilton_01
1164.0,sw,good,hamilton_01
1166.0,sw,good,hamilton_01
1168.0,sw,good,hamilton_01
1170.0,sw,good,hamilton_01
1172.0,sw,good,hamilton_01
1174.0,sw,good,hamilton_01
1176.0,sw,good,hamilton_01
1178.0,sw,good,hamilton_01
1180.0,sw,good,hamilton_01
1182.0,sw,good,hamilton_01
1184.0,sw,good,hamilton_01
1186.0,sw,good,hamilton_01
1188.0,sw,good,hamilton_01
1190.0,sw,good,hamilton_01
1192.0,sw,good,hamilton_01
1194.0,sw,good,hamilton_01
1196.0,sw,good,hamilton_01
1198.0,sw,good,hamilton_01
1200.0,sw,good,hamilton_01
1202.0,sw,good,hamilton_01
1204.0,sw,good,hamilton_01
1206.0,sw,good,hamilton_01
1208.0,sw,good,hamilton_01
1210.0,sw,good,hamilton_01
1212.0,sw,good,hamilton_01
1214.0,sw,good,hamilton_01
1216.0,sw,good,hamilton_01
1218.0,sw,good,hamilton_01
1220.0,sw,good,hamilton_01
1222.0,sw,good,hamilton_01
1224.0,sw,good,hamilton_01
1226.0,sw,good,hamilton_01
1228.0,sw,good,hamilton_01
1230.0,sw,good,hamilton_01
1232.0,sw,good,hamilton_01
1234.0,sw,good,hamilton_01
1236.0,sw,good,hamilton_01
1238.0,sw,good,hamilton_01
1240.0,sw,good,hamilton_01
1242.0,sw,good,hamilton_01
1244.0,sw,good,hamilton_01
1246.0,sw,good,hamilton_01
1248.0,sw,good,hamilton_01
1250.0,sw,good,hamilton_01
1252.0,sw,good,hamilton_01
1254.0,sw,good,hamilton_01
1256.0,sw,good,hamilton_01
1258.0,sw,good,hamilton_01
1260.0,sw,good,hamilton_01
1262.0,sw,good,hamilton_01
1264.0,sw,good,hamilton_01
1266.0,sw,good,hamilton_01
1268.0,sw,good,hamilton_01
1270.0,sw,good,hamilton_01
1272.0,sw,good,hamilton_01
1274.0,sw,good,hamilton_01
1276.0,sw,good,hamilton_01
1278.0,sw,good,hamilton_01
1280.0,sw,good,hamilton_01
1282.0,sw,good,hamilton_01
1284.0,sw,good,hamilton_01
1286.0,sw,good,hamilton_01
1288.0,sw,good,hamilton_01
1290.0,sw,good,hamilton_01
1292.0,sw,good,hamilton_01
1294.0,sw,good,hamilton_01
1296.0,sw,good,hamilton_01
1298.0,sw,good,hamilton_01
1300.0,sw,good,hamilton_01
1302.0,sw,good,hamilton_01
1304.0,sw,good,hamilton_01
1306.0,sw,good,hamilton_01
1308.0,sw,good,hamilton_01
1310.0,sw,good,hamilton_01
1312.0,sw,good,hamilton_01
1314.0,sw,good,hamilton_01
1316.0,sw,good,hamilton_01
1318.0,sw,good,hamilton_01
1320.0,sw,good,hamilton_01
1322.0,sw,good,hamilton_01
1324.0,sw,good,hamilton_01
1326.0,sw,good,hamilton_01
1328.0,sw,good,hamilton_01
1330.0,sw,good,hamilton_01
1332.0,sw,good,hamilton_01
1334.0,sw,good,hamilton_01
1336.0,sw,good,hamilton_01
1338.0,sw,good,hamilton_01
1340.0,sw,good,hamilton_01
1342.0,sw,good,hamilton_01
1344.0,sw,good,hamilton_01
1346.0,sw,good,hamilton_01
1348.0,sw,good,hamilton_01
1350.0,sw,good,hamilton_01
1352.0,sw,good,hamilton_01
1354.0,sw,good,hamilton_01
1356.0,sw,good,hamilton_01
1358.0,sw,good,hamilton_01
1360.0,sw,good,hamilton_01
1362.0,sw,good,hamilton_01
1364.0,sw,good,hamilton_01
1366.0,sw,good,hamilton_01
1368.0,act,good,hamilton_01
1370.0,act,good,hamilton_01
1372.0,act,good,hamilton_01
1374.0,act,good,hamilton_01
1376.0,act,good,hamilton_01
1378.0,sw,good,hamilton_01
1380.0,sw,good,hamilton_01
1382.0,sw,good,hamilton_01
1384.0,sw,good,hamilton_01
1386.0,sw,good,hamilton_01
1388.0,sw,good,hamilton_01
1390.0,sw,good,hamilton_01
1392.0,sw,good,hamilton_01
1394.0,sw,good,hamilton_01
1396.0,sw,good,hamilton_01
1398.0,sw,good,hamilton_01
1400.0,act,good,hamilton_01
1402.0,act,good,hamilton_01
1404.0,sw,good,hamilton_01
1406.0,sw,good,hamilton_01
1408.0,sw,good,hamilton_01
1410.0,sw,good,hamilton_01
1412.0,sw,good,hamilton_01
1414.0,sw,good,hamilton_01
1416.0,sw,good,hamilton_01
1418.0,sw,good,hamilton_01
1420.0,sw,good,hamilton_01
1422.0,sw,good,hamilton_01
1424.0,sw,good,hamilton_01
1426.0,sw,good,hamilton_01
1428.0,act,good,hamilton_01
1430.0,act,good,hamilton_01
1432.0,act,good,hamilton_01
1434.0,act,good,hamilton_01
1436.0,act,good,hamilton_01
1438.0,act,good,hamilton_01
1440.0,act,good,hamilton_01
1442.0,act,good,hamilton_01
1444.0,act,good,hamilton_01
1446.0,act,good,hamilton_01
1448.0,sw,good,hamilton_01
1450.0,sw,good,hamilton_01
1452.0,sw,good,hamilton_01
1454.0,sw,good,hamilton_01
1456.0,sw,good,hamilton_01
1458.0,sw,good,hamilton_01
1460.0,sw,good,hamilton_01
1462.0,sw,good,hamilton_01
1464.0,sw,good,hamilton_01
1466.0,sw,good,hamilton_01
1468.0,sw,good,hamilton_01
1470.0,sw,good,hamilton_01
1472.0,sw,good,hamilton_01
1474.0,sw,good,hamilton_01
1476.0,sw,good,hamilton_01
1478.0,sw,good,hamilton_01
1480.0,sw,good,hamilton_01
1482.0,sw,good,hamilton_01
1484.0,sw,good,hamilton_01
1486.0,sw,good,hamilton_01
1488.0,sw,good,hamilton_01
1490.0,sw,good,hamilton_01
1492.0,sw,good,hamilton_01
1494.0,sw,good,hamilton_01
1496.0,sw,good,hamilton_01
1498.0,sw,good,hamilton_01
1500.0,sw,good,hamilton_01
1502.0,sw,good,hamilton_01
1504.0,sw,good,hamilton_01
1506.0,sw,good,hamilton_01
1508.0,sw,good,hamilton_01
1510.0,sw,good,hamilton_01
1512.0,sw,good,hamilton_01
1514.0,sw,good,hamilton_01
1516.0,sw,good,hamilton_01
1518.0,sw,good,hamilton_01
1520.0,sw,good,hamilton_01
1522.0,sw,good,hamilton_01
1524.0,sw,good,hamilton_01
1526.0,sw,good,hamilton_01
1528.0,sw,good,hamilton_01
1530.0,sw,good,hamilton_01
1532.0,sw,good,hamilton_01
1534.0,sw,good,hamilton_01
1536.0,sw,good,hamilton_01
1538.0,sw,good,hamilton_01
1540.0,sw,good,hamilton_01
1542.0,sw,good,hamilton_01
1544.0,sw,good,hamilton_01
1546.0,sw,good,hamilton_01
1548.0,sw,good,hamilton_01
1550.0,sw,good,hamilton_01
1552.0,sw,good,hamilton_01
1554.0,sw,good,hamilton_01
1556.0,sw,good,hamilton_01
1558.0,sw,good,hamilton_01
1560.0,sw,good,hamilton_01
1562.0,sw,good,hamilton_01
1564.0,sw,good,hamilton_01
1566.0,sw,good,hamilton_01
1568.0,sw,good,hamilton_01
1570.0,sw,good,hamilton_01
1572.0,sw,good,hamilton_01
1574.0,sw,good,hamilton_01
1576.0,sw,good,hamilton_01
1578.0,sw,good,hamilton_01
1580.0,sw,good,hamilton_01
1582.0,sw,good,hamilton_01
1584.0,sw,good,hamilton_01
1586.0,sw,good,hamilton_01
1588.0,sw,good,hamilton_01
1590.0,sw,good,hamilton_01
1592.0,sw,good,hamilton_01
1594.0,sw,good,hamilton_01
1596.0,act,good,hamilton_01
1598.0,act,good,hamilton_01
1600.0,act,good,hamilton_01
1602.0,act,good,hamilton_01
1604.0,act,good,hamilton_01
1606.0,act,good,hamilton_01
1608.0,act,good,hamilton_01
1610.0,act,good,hamilton_01
1612.0,act,good,hamilton_01
1614.0,sw,good,hamilton_01
1616.0,sw,good,hamilton_01
1618.0,sw,good,hamilton_01
1620.0,sw,good,hamilton_01
1622.0,sw,good,hamilton_01
1624.0,sw,good,hamilton_01
1626.0,sw,good,hamilton_01
1628.0,sw,good,hamilton_01
1630.0,sw,good,hamilton_01
1632.0,sw,good,hamilton_01
1634.0,sw,good,hamilton_01
1636.0,sw,good,hamilton_01
1638.0,sw,good,hamilton_01
1640.0,sw,good,hamilton_01
1642.0,sw,good,hamilton_01
1644.0,sw,good,hamilton_01
1646.0,sw,good,hamilton_01
1648.0,sw,good,hamilton_01
1650.0,sw,good,hamilton_01
1652.0,sw,good,hamilton_01
1654.0,sw,good,hamilton_01
1656.0,sw,good,hamilton_01
1658.0,sw,good,hamilton_01
1660.0,sw,good,hamilton_01
1662.0,sw,good,hamilton_01
1664.0,sw,good,hamilton_01
1666.0,sw,good,hamilton_01
1668.0,sw,good,hamilton_01
1670.0,sw,good,hamilton_01
1672.0,sw,good,hamilton_01
1674.0,sw,good,hamilton_01
1676.0,sw,good,hamilton_01
1678.0,sw,good,hamilton_01
1680.0,sw,good,hamilton_01
1682.0,sw,good,hamilton_01
1684.0,sw,good,hamilton_01
1686.0,sw,good,hamilton_01
1688.0,sw,good,hamilton_01
1690.0,sw,good,hamilton_01
1692.0,sw,good,hamilton_01
1694.0,sw,good,hamilton_01
1696.0,sw,good,hamilton_01
1698.0,sw,good,hamilton_01
1700.0,sw,good,hamilton_01
1702.0,sw,good,hamilton_01
1704.0,sw,good,hamilton_01
1706.0,sw,good,hamilton_01
1708.0,sw,good,hamilton_01
1710.0,sw,good,hamilton_01
1712.0,sw,good,hamilton_01
1714.0,sw,good,hamilton_01
1716.0,sw,good,hamilton_01
1718.0,sw,good,hamilton_01
1720.0,sw,good,hamilton_01
1722.0,sw,good,hamilton_01
1724.0,sw,good,hamilton_01
1726.0,sw,good,hamilton_01
1728.0,sw,good,hamilton_01
1730.0,sw,good,hamilton_01
1732.0,sw,good,hamilton_01
1734.0,sw,good,hamilton_01
1736.0,sw,good,hamilton_01
1738.0,sw,good,hamilton_01
1740.0,sw,good,hamilton_01
1742.0,sw,good,hamilton_01
1744.0,sw,good,hamilton_01
1746.0,sw,good,hamilton_01
1748.0,sw,good,hamilton_01
1750.0,sw,good,hamilton_01
1752.0,sw,good,hamilton_01
1754.0,sw,good,hamilton_01
1756.0,sw,good,hamilton_01
1758.0,sw,good,hamilton_01
1760.0,sw,good,hamilton_01
1762.0,sw,good,hamilton_01
1764.0,sw,good,hamilton_01
1766.0,sw,good,hamilton_01
1768.0,sw,good,hamilton_01
1770.0,sw,good,hamilton_01
1772.0,sw,good,hamilton_01
1774.0,sw,good,hamilton_01
1776.0,sw,good,hamilton_01
1778.0,sw,good,hamilton_01
1780.0,sw,good,hamilton_01
1782.0,sw,good,hamilton_01
1784.0,sw,good,hamilton_01
1786.0,sw,good,hamilton_01
1788.0,sw,good,hamilton_01
1790.0,sw,good,hamilton_01
1792.0,sw,good,hamilton_01
1794.0,sw,good,hamilton_01
1796.0,sw,good,hamilton_01
1798.0,sw,good,hamilton_01
0.0,sw,med,hamilton_02
2.0,sw,med,hamilton_02
4.0,sw,med,hamilton_02
6.0,sw,med,hamilton_02
8.0,sw,med,hamilton_02
10.0,sw,med,hamilton_02
12.0,sw,med,hamilton_02
14.0,act,med,hamilton_02
16.0,act,med,hamilton_02
18.0,act,med,hamilton_02
20.0,act,med,hamilton_02
22.0,act,med,hamilton_02
24.0,act,med,hamilton_02
26.0,act,med,hamilton_02
28.0,sw,med,hamilton_02
30.0,sw,med,hamilton_02
32.0,sw,med,hamilton_02
34.0,sw,med,hamilton_02
36.0,sw,med,hamilton_02
38.0,sw,med,hamilton_02
40.0,sw,med,hamilton_02
42.0,sw,med,hamilton_02
44.0,sw,med,hamilton_02
46.0,sw,med,hamilton_02
48.0,sw,med,hamilton_02
50.0,sw,med,hamilton_02
52.0,sw,med,hamilton_02
54.0,sw,med,hamilton_02
56.0,sw,med,hamilton_02
58.0,sw,med,hamilton_02
60.0,sw,med,hamilton_02
62.0,sw,med,hamilton_02
64.0,sw,med,hamilton_02
66.0,sw,med,hamilton_02
68.0,sw,med,hamilton_02
70.0,sw,med,hamilton_02
72.0,sw,med,hamilton_02
74.0,sw,med,hamilton_02
76.0,sw,med,hamilton_02
78.0,sw,med,hamilton_02
80.0,sw,med,hamilton_02
82.0,sw,med,hamilton_02
84.0,sw,med,hamilton_02
86.0,sw,med,hamilton_02
88.0,sw,med,hamilton_02
90.0,sw,med,hamilton_02
92.0,sw,med,hamilton_02
94.0,sw,med,hamilton_02
96.0,sw,med,hamilton_02
98.0,sw,med,hamilton_02
100.0,sw,med,hamilton_02
102.0,sw,med,hamilton_02
104.0,sw,med,hamilton_02
106.0,sw,med,hamilton_02
108.0,sw,med,hamilton_02
110.0,sw,med,hamilton_02
112.0,sw,med,hamilton_02
114.0,sw,med,hamilton_02
116.0,sw,med,hamilton_02
118.0,sw,med,hamilton_02
120.0,sw,med,hamilton_02
122.0,sw,med,hamilton_02
124.0,sw,med,hamilton_02
126.0,sw,med,hamilton_02
128.0,sw,med,hamilton_02
130.0,sw,med,hamilton_02
132.0,sw,med,hamilton_02
134.0,sw,med,hamilton_02
136.0,sw,med,hamilton_02
138.0,sw,med,hamilton_02
140.0,sw,med,hamilton_02
142.0,sw,med,hamilton_02
144.0,sw,med,hamilton_02
146.0,sw,med,hamilton_02
148.0,sw,med,hamilton_02
150.0,sw,med,hamilton_02
152.0,sw,med,hamilton_02
154.0,sw,med,hamilton_02
156.0,sw,med,hamilton_02
158.0,sw,med,hamilton_02
160.0,sw,med,hamilton_02
162.0,sw,med,hamilton_02
164.0,sw,med,hamilton_02
166.0,sw,med,hamilton_02
168.0,sw,med,hamilton_02
170.0,sw,med,hamilton_02
172.0,sw,med,hamilton_02
174.0,sw,med,hamilton_02
176.0,sw,med,hamilton_02
178.0,sw,med,hamilton_02
180.0,sw,med,hamilton_02
182.0,sw,med,hamilton_02
184.0,sw,med,hamilton_02
186.0,sw,med,hamilton_02
188.0,sw,med,hamilton_02
190.0,sw,med,hamilton_02
192.0,sw,med,hamilton_02
194.0,sw,med,hamilton_02
196.0,sw,med,hamilton_02
198.0,sw,med,hamilton_02
200.0,sw,med,hamilton_02
202.0,sw,med,hamilton_02
204.0,sw,med,hamilton_02
206.0,sw,med,hamilton_02
208.0,sw,med,hamilton_02
210.0,sw,med,hamilton_02
212.0,sw,med,hamilton_02
214.0,sw,med,hamilton_02
216.0,sw,med,hamilton_02
218.0,sw,med,hamilton_02
220.0,sw,med,hamilton_02
222.0,sw,med,hamilton_02
224.0,sw,med,hamilton_02
226.0,sw,med,hamilton_02
228.0,sw,med,hamilton_02
230.0,sw,med,hamilton_02
232.0,sw,med,hamilton_02
234.0,sw,med,hamilton_02
236.0,sw,med,hamilton_02
238.0,sw,med,hamilton_02
240.0,sw,med,hamilton_02
242.0,sw,med,hamilton_02
244.0,sw,med,hamilton_02
246.0,sw,med,hamilton_02
248.0,sw,med,hamilton_02
250.0,sw,med,hamilton_02
252.0,sw,med,hamilton_02
254.0,sw,med,hamilton_02
256.0,sw,med,hamilton_02
258.0,sw,med,hamilton_02
260.0,sw,med,hamilton_02
262.0,sw,med,hamilton_02
264.0,sw,med,hamilton_02
266.0,sw,med,hamilton_02
268.0,sw,med,hamilton_02
270.0,sw,med,hamilton_02
272.0,sw,med,hamilton_02
274.0,sw,med,hamilton_02
276.0,sw,med,hamilton_02
278.0,sw,med,hamilton_02
280.0,sw,med,hamilton_02
282.0,sw,med,hamilton_02
284.0,sw,med,hamilton_02
286.0,sw,med,hamilton_02
288.0,sw,med,hamilton_02
290.0,sw,med,hamilton_02
292.0,sw,med,hamilton_02
294.0,sw,med,hamilton_02
296.0,sw,med,hamilton_02
298.0,sw,med,hamilton_02
300.0,sw,med,hamilton_02
302.0,sw,med,hamilton_02
304.0,sw,med,hamilton_02
306.0,sw,med,hamilton_02
308.0,sw,med,hamilton_02
310.0,sw,med,hamilton_02
312.0,sw,med,hamilton_02
314.0,sw,med,hamilton_02
316.0,sw,med,hamilton_02
318.0,sw,med,hamilton_02
320.0,sw,med,hamilton_02
322.0,sw,med,hamilton_02
324.0,sw,med,hamilton_02
326.0,sw,med,hamilton_02
328.0,sw,med,hamilton_02
330.0,sw,med,hamilton_02
332.0,sw,med,hamilton_02
334.0,sw,med,hamilton_02
336.0,sw,med,hamilton_02
338.0,sw,med,hamilton_02
340.0,sw,med,hamilton_02
342.0,sw,med,hamilton_02
344.0,sw,med,hamilton_02
346.0,sw,med,hamilton_02
348.0,sw,med,hamilton_02
350.0,sw,med,hamilton_02
352.0,sw,med,hamilton_02
354.0,sw,med,hamilton_02
356.0,sw,med,hamilton_02
358.0,sw,med,hamilton_02
360.0,sw,med,hamilton_02
362.0,sw,med,hamilton_02
364.0,sw,med,hamilton_02
366.0,sw,med,hamilton_02
368.0,sw,med,hamilton_02
370.0,sw,med,hamilton_02
372.0,sw,med,hamilton_02
374.0,sw,med,hamilton_02
376.0,sw,med,hamilton_02
378.0,sw,med,hamilton_02
380.0,sw,med,hamilton_02
382.0,sw,med,hamilton_02
384.0,act,med,hamilton_02
386.0,act,med,hamilton_02
388.0,act,med,hamilton_02
390.0,act,med,hamilton_02
392.0,act,med,hamilton_02
394.0,act,med,hamilton_02
396.0,sw,med,hamilton_02
398.0,sw,med,hamilton_02
400.0,sw,med,hamilton_02
402.0,sw,med,hamilton_02
404.0,sw,med,hamilton_02
406.0,sw,med,hamilton_02
408.0,sw,med,hamilton_02
410.0,sw,med,hamilton_02
412.0,sw,med,hamilton_02
414.0,sw,med,hamilton_02
416.0,sw,med,hamilton_02
418.0,sw,med,hamilton_02
420.0,sw,med,hamilton_02
422.0,sw,med,hamilton_02
424.0,sw,med,hamilton_02
426.0,sw,med,hamilton_02
428.0,sw,med,hamilton_02
430.0,sw,med,hamilton_02
432.0,sw,med,hamilton_02
434.0,sw,med,hamilton_02
436.0,sw,med,hamilton_02
438.0,sw,med,hamilton_02
440.0,sw,med,hamilton_02
442.0,sw,med,hamilton_02
444.0,sw,med,hamilton_02
446.0,sw,med,hamilton_02
448.0,sw,med,hamilton_02
450.0,sw,med,hamilton_02
452.0,sw,med,hamilton_02
454.0,sw,med,hamilton_02
456.0,sw,med,hamilton_02
458.0,sw,med,hamilton_02
460.0,sw,med,hamilton_02
462.0,sw,med,hamilton_02
464.0,sw,med,hamilton_02
466.0,sw,med,hamilton_02
468.0,sw,med,hamilton_02
470.0,sw,med,hamilton_02
472.0,sw,med,hamilton_02
474.0,sw,med,hamilton_02
476.0,sw,med,hamilton_02
478.0,sw,med,hamilton_02
480.0,sw,med,hamilton_02
482.0,sw,med,hamilton_02
484.0,sw,med,hamilton_02
486.0,sw,med,hamilton_02
488.0,sw,med,hamilton_02
490.0,sw,med,hamilton_02
492.0,sw,med,hamilton_02
494.0,sw,med,hamilton_02
496.0,sw,med,hamilton_02
498.0,sw,med,hamilton_02
500.0,sw,med,hamilton_02
502.0,sw,med,hamilton_02
504.0,sw,med,hamilton_02
506.0,sw,med,hamilton_02
508.0,sw,med,hamilton_02
510.0,sw,med,hamilton_02
512.0,sw,med,hamilton_02
514.0,sw,med,hamilton_02
516.0,sw,med,hamilton_02
518.0,sw,med,hamilton_02
520.0,sw,med,hamilton_02
522.0,sw,med,hamilton_02
524.0,sw,med,hamilton_02
526.0,sw,med,hamilton_02
528.0,sw,med,hamilton_02
530.0,sw,med,hamilton_02
532.0,sw,med,hamilton_02
534.0,sw,med,hamilton_02
536.0,sw,med,hamilton_02
538.0,sw,med,hamilton_02
540.0,sw,med,hamilton_02
542.0,sw,med,hamilton_02
544.0,sw,med,hamilton_02
546.0,sw,med,hamilton_02
548.0,sw,med,hamilton_02
550.0,sw,med,hamilton_02
552.0,sw,med,hamilton_02
554.0,sw,med,hamilton_02
556.0,sw,med,hamilton_02
558.0,sw,med,hamilton_02
560.0,sw,med,hamilton_02
562.0,sw,med,hamilton_02
564.0,sw,med,hamilton_02
566.0,sw,med,hamilton_02
568.0,sw,med,hamilton_02
570.0,sw,med,hamilton_02
572.0,sw,med,hamilton_02
574.0,sw,med,hamilton_02
576.0,sw,med,hamilton_02
578.0,sw,med,hamilton_02
580.0,sw,med,hamilton_02
582.0,sw,med,hamilton_02
584.0,sw,med,hamilton_02
586.0,sw,med,hamilton_02
588.0,sw,med,hamilton_02
590.0,sw,med,hamilton_02
592.0,sw,med,hamilton_02
594.0,sw,med,hamilton_02
596.0,sw,med,hamilton_02
598.0,sw,med,hamilton_02
600.0,sw,med,hamilton_02
602.0,sw,med,hamilton_02
604.0,sw,med,hamilton_02
606.0,sw,med,hamilton_02
608.0,sw,med,hamilton_02
610.0,sw,med,hamilton_02
612.0,sw,med,hamilton_02
614.0,sw,med,hamilton_02
616.0,sw,med,hamilton_02
618.0,sw,med,hamilton_02
620.0,sw,med,hamilton_02
622.0,sw,med,hamilton_02
624.0,sw,med,hamilton_02
626.0,sw,med,hamilton_02
628.0,sw,med,hamilton_02
630.0,sw,med,hamilton_02
632.0,sw,med,hamilton_02
634.0,sw,med,hamilton_02
636.0,sw,med,hamilton_02
638.0,sw,med,hamilton_02
640.0,sw,med,hamilton_02
642.0,sw,med,hamilton_02
644.0,act,med,hamilton_02
646.0,act,med,hamilton_02
648.0,act,med,hamilton_02
650.0,act,med,hamilton_02
652.0,act,med,hamilton_02
654.0,act,med,hamilton_02
656.0,act,med,hamilton_02
658.0,act,med,hamilton_02
660.0,act,med,hamilton_02
662.0,act,med,hamilton_02
664.0,act,med,hamilton_02
666.0,act,med,hamilton_02
668.0,act,med,hamilton_02
670.0,act,med,hamilton_02
672.0,sw,med,hamilton_02
674.0,sw,med,hamilton_02
676.0,sw,med,hamilton_02
678.0,sw,med,hamilton_02
680.0,sw,med,hamilton_02
682.0,sw,med,hamilton_02
684.0,sw,med,hamilton_02
686.0,sw,med,hamilton_02
688.0,sw,med,hamilton_02
690.0,sw,med,hamilton_02
692.0,sw,med,hamilton_02
694.0,act,med,hamilton_02
696.0,act,med,hamilton_02
698.0,act,med,hamilton_02
700.0,act,med,hamilton_02
702.0,act,med,hamilton_02
704.0,act,med,hamilton_02
706.0,act,med,hamilton_02
708.0,act,med,hamilton_02
710.0,act,med,hamilton_02
712.0,act,med,hamilton_02
714.0,act,med,hamilton_02
716.0,act,med,hamilton_02
718.0,act,med,hamilton_02
720.0,act,med,hamilton_02
722.0,act,med,hamilton_02
724.0,act,med,hamilton_02
726.0,act,med,hamilton_02
728.0,act,med,hamilton_02
730.0,act,med,hamilton_02
732.0,act,med,hamilton_02
