n_best,neuron_id,score,session_name
7,1144,0.28309209097954124,hamilton_13
8,1144,0.2956123182731644,hamilton_13
9,1144,0.3433135136219045,hamilton_13
10,1144,0.377850632808269,hamilton_13
11,1144,0.3889680743865096,hamilton_13
12,1144,0.38106155275240783,hamilton_13
13,1144,0.3876235126548118,hamilton_13
14,1144,0.4069043485854741,hamilton_13
15,1144,0.4061502967804307,hamilton_13
1,1145,-0.0018087589294256245,hamilton_13
2,1145,0.004587137867566949,hamilton_13
3,1145,0.0018214375293787554,hamilton_13
4,1145,0.006388676450368091,hamilton_13
5,1145,0.00880919873034316,hamilton_13
6,1145,0.01491214115178674,hamilton_13
7,1145,0.0164996599657689,hamilton_13
8,1145,0.01706914811240081,hamilton_13
9,1145,0.011932910672494579,hamilton_13
10,1145,0.018553203146938025,hamilton_13
11,1145,0.02671286029176818,hamilton_13
12,1145,0.04338269583335865,hamilton_13
13,1145,0.04719120585921088,hamilton_13
14,1145,0.09865183071968611,hamilton_13
15,1145,0.07941314988489803,hamilton_13
1,1146,0.030518977943984706,hamilton_13
2,1146,0.04859876369785363,hamilton_13
3,1146,0.07343386489513595,hamilton_13
4,1146,0.10427849678882076,hamilton_13
5,1146,0.1588653959220223,hamilton_13
6,1146,0.21432043963405828,hamilton_13
7,1146,0.2639991517515661,hamilton_13
8,1146,0.31819523681005685,hamilton_13
9,1146,0.3563611197915166,hamilton_13
10,1146,0.42088552733926726,hamilton_13
11,1146,0.4640006862768941,hamilton_13
12,1146,0.4798467267272552,hamilton_13
13,1146,0.49877289557477156,hamilton_13
14,1146,0.5290145772292685,hamilton_13
15,1146,0.5282902513526482,hamilton_13
1,1147,-0.0052379546627130845,hamilton_13
2,1147,-0.006146721185421344,hamilton_13
3,1147,-0.0009523770662166698,hamilton_13
4,1147,0.0007268221047351586,hamilton_13
5,1147,-0.0015893219120502566,hamilton_13
6,1147,-0.006207129161000524,hamilton_13
7,1147,-0.0018983232340526568,hamilton_13
8,1147,-0.0026348792885724894,hamilton_13
9,1147,0.0005277263385225384,hamilton_13
10,1147,0.0011465313675513623,hamilton_13
11,1147,0.0014203105502495373,hamilton_13
12,1147,-0.004244080679163908,hamilton_13
13,1147,-0.00032679881359511944,hamilton_13
14,1147,-0.012164558827267923,hamilton_13
15,1147,-0.026199793140505558,hamilton_13
1,1148,0.08969364106107591,hamilton_13
2,1148,0.11983573090160612,hamilton_13
3,1148,0.14231585099761906,hamilton_13
4,1148,0.16708249521468865,hamilton_13
5,1148,0.20241443272204993,hamilton_13
6,1148,0.2441860524821437,hamilton_13
7,1148,0.3022384849106562,hamilton_13
8,1148,0.36931947460693476,hamilton_13
9,1148,0.41386080547398196,hamilton_13
10,1148,0.45638642184587486,hamilton_13
11,1148,0.47116216286521306,hamilton_13
12,1148,0.4857018800984929,hamilton_13
13,1148,0.5125646425631858,hamilton_13
14,1148,0.5413755610128546,hamilton_13
15,1148,0.5384389340010114,hamilton_13
1,1149,0.10082812317019814,hamilton_13
2,1149,0.12226687998600654,hamilton_13
3,1149,0.12168437008621932,hamilton_13
4,1149,0.13751888364541973,hamilton_13
5,1149,0.14655040146863102,hamilton_13
6,1149,0.17134682362643303,hamilton_13
7,1149,0.16741116223445365,hamilton_13
8,1149,0.17099187311816821,hamilton_13
9,1149,0.20582046233705373,hamilton_13
10,1149,0.20819672648083606,hamilton_13
11,1149,0.23969446003821857,hamilton_13
12,1149,0.22018187595706581,hamilton_13
13,1149,0.25879795600986927,hamilton_13
14,1149,0.27259053416813855,hamilton_13
15,1149,0.2860364776330904,hamilton_13
1,1150,0.003192994534006055,hamilton_13
2,1150,0.006763132382852954,hamilton_13
3,1150,0.009363648602032737,hamilton_13
4,1150,0.014408055899566863,hamilton_13
5,1150,0.016312411310464105,hamilton_13
6,1150,0.02275559208266915,hamilton_13
7,1150,0.023641021373316206,hamilton_13
8,1150,0.03443360952394696,hamilton_13
9,1150,0.039801698547804486,hamilton_13
10,1150,0.037687791409119174,hamilton_13
